r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,ep_ffi,ep_bf1b1,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
55.759968,100,494.73935,0.63,4.0,55.76,0.02,98.0,2.0,88.0,7.0,1.0,2.0,411.2,3.61,32.65,0.4,0.78
65.61725,100,495.364887,0.71,1.0,65.62,0.01,99.0,1.0,95.0,0.0,2.0,2.0,327.77,13.22,13.71,0.6,0.58
67.70476,100,495.964002,0.67,1.0,67.7,0.01,99.0,1.0,81.0,12.0,2.0,4.0,306.71,13.39,12.4,0.57,0.57
50.269238,100,496.67028,0.5,2.0,50.27,0.0,100.0,0.0,89.0,7.0,0.0,4.0,497.81,7.24,19.04,0.68,0.55
42.383385,100,497.308783,0.3,6.0,42.38,0.02,98.0,2.0,78.0,15.0,1.0,4.0,547.56,2.98,30.76,0.42,0.67
62.38826,100,497.964736,0.71,1.0,62.39,0.03,97.0,3.0,82.0,11.0,0.0,4.0,326.57,1.94,29.68,0.06,0.6
86.203865,100,498.624597,0.89,2.0,86.2,0.01,99.0,1.0,97.0,0.0,2.0,0.0,120.03,15.88,9.5,0.7,0.59
41.929184,100,499.213433,0.58,4.0,41.93,0.02,98.0,2.0,84.0,7.0,0.0,7.0,552.19,5.45,22.96,0.37,0.62
75.85404,100,499.938745,-1.0,4.0,75.85,0.01,99.0,1.0,72.0,14.0,1.0,12.0,224.47,1.72,27.62,0.39,0.56
38.87838,100,500.608594,0.46,0.0,38.88,0.03,97.0,3.0,89.0,8.0,0.0,0.0,568.7,3.09,32.35,0.31,0.69
64.281166,100,501.213073,0.71,0.0,64.28,0.01,99.0,1.0,89.0,8.0,1.0,1.0,341.25,15.76,8.64,0.39,0.63
44.03076,100,501.897912,0.35,2.0,44.03,0.02,98.0,2.0,96.0,1.0,0.0,1.0,530.77,13.07,11.73,0.64,0.54
74.406136,100,502.515888,0.59,0.0,74.41,0.0,100.0,0.0,97.0,1.0,0.0,2.0,256.68,7.92,18.33,0.49,0.63
58.75417,100,503.271613,0.64,3.0,58.75,0.04,96.0,4.0,68.0,17.0,2.0,9.0,346.96,10.56,11.1,0.46,0.55
55.214035,100,504.106792,0.4,2.0,55.21,0.05,95.0,5.0,62.0,23.0,1.0,9.0,366.8,2.77,25.56,0.14,0.72
69.06439,100,504.911433,0.73,2.0,69.06,0.0,100.0,0.0,93.0,5.0,0.0,2.0,310.05,5.8,31.4,0.17,0.8
73.6884,100,505.60323,0.78,3.0,73.69,0.02,98.0,2.0,94.0,2.0,1.0,1.0,228.44,15.18,9.4,0.65,0.76
46.288982,100,506.297294,0.39,0.0,46.29,0.0,100.0,0.0,88.0,7.0,2.0,3.0,537.57,2.18,32.16,0.28,0.64
44.59867,100,507.067811,0.52,4.0,44.6,0.01,99.0,1.0,93.0,4.0,0.0,2.0,539.87,7.23,20.32,0.37,0.64
27.654879,100,507.886051,-1.0,4.0,27.65,0.14,86.0,14.0,46.0,26.0,0.0,14.0,516.13,4.72,16.56,0.37,0.72
78.25137,100,508.623345,0.8,2.0,78.25,0.0,100.0,0.0,98.0,2.0,0.0,0.0,218.27,16.0,10.28,0.73,0.75
85.25291,100,509.379922,0.92,1.0,85.25,0.0,100.0,0.0,97.0,0.0,2.0,1.0,148.32,8.46,25.23,0.52,0.69
58.637115,100,510.148651,0.66,1.0,58.64,0.0,100.0,0.0,89.0,8.0,1.0,2.0,414.21,13.31,11.9,0.55,0.71
49.11469,100,510.902668,0.56,3.0,49.11,0.01,99.0,1.0,93.0,4.0,1.0,1.0,494.3,2.51,32.31,0.15,0.73
35.23345,100,511.519284,0.33,1.0,35.23,0.0,100.0,0.0,99.0,0.0,1.0,0.0,648.02,2.35,38.51,0.45,0.7
79.19,100,512.263434,0.81,2.0,79.19,0.01,99.0,1.0,82.0,12.0,1.0,4.0,190.81,11.03,15.06,0.52,0.57
83.42961,100,513.019683,0.87,1.0,83.43,0.01,99.0,1.0,97.0,1.0,1.0,0.0,148.03,15.86,9.31,0.72,0.68
56.395355,100,513.744392,0.59,2.0,56.4,0.04,96.0,4.0,87.0,6.0,0.0,3.0,371.51,14.92,10.27,0.51,0.73
69.498215,100,514.565129,0.74,2.0,69.5,0.02,98.0,2.0,90.0,5.0,0.0,3.0,271.16,15.47,11.26,0.66,0.68
54.120544,100,515.31182,0.52,0.0,54.12,0.02,98.0,2.0,82.0,9.0,0.0,7.0,427.91,6.3,21.09,0.37,0.78
52.50626,100,516.087434,0.45,1.0,52.51,0.07,93.0,7.0,55.0,30.0,0.0,8.0,360.79,4.89,18.87,0.36,0.69
59.146366,100,516.811207,0.65,2.0,59.15,0.0,100.0,0.0,96.0,2.0,1.0,1.0,409.13,15.84,8.18,0.51,0.74
73.76018,100,517.62653,0.85,1.0,73.76,0.03,97.0,3.0,80.0,13.0,0.0,4.0,209.45,8.52,16.34,0.61,0.67
78.41863,100,518.427406,0.85,3.0,78.42,0.02,98.0,2.0,96.0,1.0,1.0,0.0,180.22,15.67,8.49,0.72,0.76
48.32571,100,519.183117,0.73,2.0,48.33,0.04,96.0,4.0,78.0,11.0,1.0,6.0,455.49,2.85,23.86,0.27,0.75
51.46465,100,519.8547,0.48,2.0,51.46,0.03,97.0,3.0,97.0,0.0,0.0,0.0,439.07,4.4,29.18,0.15,0.71
35.131275,100,520.616425,0.25,3.0,35.13,0.0,100.0,0.0,99.0,1.0,0.0,0.0,649.04,5.17,26.88,0.28,0.63
62.835995,100,521.301571,0.66,1.0,62.84,0.0,100.0,0.0,98.0,2.0,0.0,0.0,372.27,15.32,9.66,0.67,0.72
57.690826,100,522.047791,0.55,0.0,57.69,0.02,98.0,2.0,90.0,6.0,0.0,2.0,391.52,15.1,9.51,0.46,0.65
51.105164,100,522.729898,0.52,0.0,51.11,0.01,99.0,1.0,98.0,0.0,1.0,0.0,474.21,2.1,36.0,0.62,0.7
50.76382,100,523.317676,0.55,4.0,50.76,0.01,99.0,1.0,95.0,2.0,1.0,1.0,477.66,13.92,14.15,0.63,0.64
36.09532,100,523.993516,0.25,0.0,36.1,0.08,92.0,8.0,61.0,16.0,2.0,13.0,521.18,2.41,30.43,0.35,0.55
58.799217,100,524.679111,0.62,3.0,58.8,0.03,97.0,3.0,85.0,8.0,1.0,3.0,363.53,2.64,31.28,0.36,0.64
70.06962,100,525.125495,0.78,3.0,70.07,0.01,99.0,1.0,95.0,1.0,2.0,1.0,282.84,7.04,23.48,0.51,0.63
71.86706,100,525.61079,0.61,1.0,71.87,0.0,100.0,0.0,98.0,1.0,0.0,1.0,282.05,7.09,24.35,0.55,0.41
86.26644,100,525.975782,0.9,1.0,86.27,0.01,99.0,1.0,99.0,0.0,0.0,0.0,119.4,4.9,23.29,0.51,0.46
70.55026,100,526.701827,0.66,2.0,70.55,0.0,100.0,0.0,96.0,4.0,0.0,0.0,295.2,10.11,21.25,0.43,0.34
73.61982,100,527.345065,0.76,1.0,73.62,0.04,96.0,4.0,93.0,2.0,1.0,0.0,192.27,3.94,31.04,0.34,0.69
48.221798,100,528.135689,0.56,3.0,48.22,0.04,96.0,4.0,83.0,9.0,2.0,2.0,456.57,12.61,12.67,0.56,0.6
48.98577,100,528.955312,0.54,3.0,48.99,0.01,99.0,1.0,85.0,12.0,0.0,2.0,495.6,13.8,11.42,0.62,0.75
82.99892,100,529.6538,0.88,3.0,83.0,0.02,98.0,2.0,95.0,1.0,2.0,0.0,133.53,15.85,8.65,0.71,0.77
73.91624,100,530.184294,0.74,3.0,73.92,0.02,98.0,2.0,87.0,10.0,0.0,1.0,226.12,4.64,31.21,0.31,0.66
61.41217,100,530.908514,0.73,4.0,61.41,0.07,93.0,7.0,66.0,18.0,0.0,9.0,265.12,8.07,17.63,0.38,0.49
47.292343,100,531.755003,0.4,0.0,47.29,0.02,98.0,2.0,90.0,6.0,0.0,2.0,497.52,15.24,8.46,0.51,0.69
45.576603,100,532.552624,0.45,0.0,45.58,0.0,100.0,0.0,88.0,10.0,0.0,2.0,544.69,13.51,11.73,0.58,0.8
67.702225,100,533.193721,0.78,4.0,67.7,0.03,97.0,3.0,68.0,18.0,1.0,10.0,271.84,6.34,16.61,0.35,0.75
38.23974,100,533.821554,0.39,2.0,38.24,0.02,98.0,2.0,91.0,4.0,0.0,3.0,589.8,14.68,8.27,0.69,0.6
77.32921,100,534.465601,0.87,4.0,77.33,0.01,99.0,1.0,82.0,15.0,1.0,1.0,209.59,5.74,21.53,0.24,0.58
73.60792,100,535.137436,0.79,3.0,73.61,0.01,99.0,1.0,96.0,0.0,1.0,2.0,247.14,7.76,18.99,0.62,0.61
61.358532,100,535.825601,0.54,0.0,61.36,0.02,98.0,2.0,92.0,4.0,0.0,2.0,354.13,6.84,20.87,0.34,0.63
56.219414,100,536.596758,0.62,2.0,56.22,0.01,99.0,1.0,89.0,7.0,0.0,3.0,422.6,13.18,13.92,0.52,0.63
58.08563,100,537.400937,0.62,3.0,58.09,0.03,97.0,3.0,84.0,11.0,1.0,1.0,370.88,12.72,14.74,0.54,0.73
49.554016,100,537.982877,0.49,2.0,49.55,0.02,98.0,2.0,86.0,7.0,1.0,4.0,474.46,4.54,23.39,0.23,0.75
69.78861,100,538.632914,0.66,1.0,69.79,0.01,99.0,1.0,92.0,4.0,1.0,2.0,285.68,6.82,21.27,0.3,0.54
63.829983,100,539.321848,0.8,2.0,63.83,0.02,98.0,2.0,85.0,10.0,0.0,3.0,328.94,5.35,23.32,0.07,0.61
37.63068,100,540.058867,0.41,2.0,37.63,0.02,98.0,2.0,87.0,8.0,1.0,2.0,596.01,14.46,12.61,0.65,0.64
78.90991,100,540.763446,0.83,2.0,78.91,0.01,99.0,1.0,87.0,9.0,1.0,2.0,193.64,6.19,20.8,0.62,0.69
85.62765,100,541.331696,0.88,2.0,85.63,0.01,99.0,1.0,98.0,0.0,0.0,1.0,125.85,15.46,11.11,0.73,0.66
72.307915,100,541.993926,0.72,1.0,72.31,0.0,100.0,0.0,73.0,20.0,0.0,7.0,277.64,8.54,18.17,0.29,0.53
63.279957,100,542.728157,0.5,6.0,63.28,0.02,98.0,2.0,68.0,17.0,0.0,13.0,334.54,10.97,16.2,0.41,0.62
76.69924,100,543.666198,0.74,4.0,76.7,0.0,100.0,0.0,96.0,2.0,0.0,2.0,233.77,15.23,9.84,0.69,0.7
47.31046,100,544.108866,0.52,2.0,47.31,0.02,98.0,2.0,47.0,36.0,0.0,15.0,497.34,12.18,8.81,0.48,0.89
83.97009,100,544.426037,0.92,2.0,83.97,0.03,97.0,3.0,90.0,4.0,1.0,2.0,104.3,1.63,35.3,0.45,0.39
57.924046,100,544.781501,0.83,1.0,57.92,0.08,92.0,8.0,58.0,18.0,1.0,15.0,284.15,1.18,21.31,0.29,0.3
48.26052,100,545.365985,0.42,1.0,48.26,0.02,98.0,2.0,89.0,3.0,2.0,4.0,487.65,15.43,8.37,0.56,0.33
87.29529,100,545.709226,0.88,0.0,87.3,0.0,100.0,0.0,99.0,1.0,0.0,0.0,127.92,15.85,8.5,0.73,0.55
66.61205,100,546.048007,0.69,3.0,66.61,0.01,99.0,1.0,93.0,4.0,1.0,1.0,317.73,14.12,11.27,0.61,0.32
88.61154,100,546.470422,0.91,3.0,88.61,0.01,99.0,1.0,99.0,0.0,0.0,0.0,95.74,6.23,21.51,0.6,0.31
61.433704,100,546.788875,0.65,0.0,61.43,0.0,100.0,0.0,84.0,14.0,0.0,2.0,386.28,13.52,13.17,0.49,0.35
34.762283,100,547.168754,0.25,0.0,34.76,0.04,96.0,4.0,61.0,22.0,0.0,13.0,596.63,12.79,10.97,0.14,0.3
76.061905,100,547.503566,0.75,0.0,76.06,0.01,99.0,1.0,82.0,11.0,1.0,5.0,222.38,6.68,16.94,0.44,0.36
35.746002,100,547.850555,0.25,0.0,35.75,0.06,94.0,6.0,61.0,24.0,0.0,9.0,556.34,7.04,25.02,0.19,0.32
51.547474,100,548.208613,0.53,2.0,51.55,0.01,99.0,1.0,93.0,1.0,2.0,3.0,469.75,2.25,32.03,0.41,0.32
33.794228,100,548.610653,0.41,2.0,33.79,0.05,95.0,5.0,64.0,18.0,2.0,11.0,592.05,10.03,14.07,0.26,0.34
77.08051,100,549.10155,0.89,1.0,77.08,0.04,96.0,4.0,73.0,18.0,0.0,5.0,156.26,2.74,25.72,0.55,0.38
60.065533,100,549.470905,0.39,3.0,60.07,0.01,99.0,1.0,80.0,13.0,1.0,5.0,383.79,12.32,16.67,0.29,0.47
33.07378,100,549.865384,0.32,3.0,33.07,0.03,97.0,3.0,83.0,13.0,0.0,1.0,628.48,9.56,17.02,0.32,0.35
83.75594,100,550.249902,0.77,1.0,83.76,0.0,100.0,0.0,95.0,2.0,1.0,2.0,163.28,3.52,33.92,0.51,0.37
76.46314,100,550.614447,0.85,1.0,76.46,0.03,97.0,3.0,91.0,4.0,0.0,2.0,181.61,7.67,17.29,0.51,0.36
54.763447,100,551.079647,0.72,3.0,54.76,0.03,97.0,3.0,96.0,0.0,1.0,0.0,405.1,15.71,10.5,0.63,0.34
80.55574,100,551.479807,0.71,1.0,80.56,0.02,98.0,2.0,88.0,5.0,2.0,3.0,158.44,5.65,21.4,0.54,0.44
69.37901,100,551.870833,0.73,3.0,69.38,0.0,100.0,0.0,98.0,1.0,1.0,0.0,306.9,13.73,10.5,0.49,0.38
37.938786,100,552.536488,0.64,4.0,37.94,0.05,95.0,5.0,66.0,21.0,0.0,8.0,548.46,7.73,22.48,0.22,0.36
37.438282,100,553.305633,0.47,6.0,37.44,0.1,90.0,10.0,23.0,44.0,0.0,23.0,473.44,5.8,17.48,0.41,0.63
89.90606,100,553.966071,0.9,2.0,89.91,0.0,100.0,0.0,98.0,0.0,1.0,1.0,101.84,7.92,16.19,0.7,0.73
51.60707,100,554.628709,0.81,1.0,51.61,0.06,94.0,6.0,65.0,13.0,2.0,14.0,387.77,2.77,21.39,0.26,0.63
76.47648,100,555.285661,0.78,2.0,76.48,0.0,100.0,0.0,100.0,0.0,0.0,0.0,236.0,11.68,14.73,0.33,0.62
43.495384,100,556.185568,0.53,0.0,43.5,0.05,95.0,5.0,59.0,21.0,0.0,15.0,490.03,11.16,11.62,0.39,0.62
40.31196,100,557.002248,0.41,3.0,40.31,0.02,98.0,2.0,88.0,8.0,0.0,2.0,568.68,10.53,16.84,0.45,0.85
78.84572,100,557.708714,0.8,0.0,78.85,0.0,100.0,0.0,98.0,1.0,1.0,0.0,212.33,8.72,16.48,0.7,0.76
79.65793,100,558.376433,0.83,0.0,79.66,0.01,99.0,1.0,96.0,2.0,1.0,0.0,186.09,15.76,8.53,0.73,0.66
74.07305,100,559.053844,0.78,2.0,74.07,0.02,98.0,2.0,97.0,1.0,0.0,0.0,224.52,7.86,26.27,0.44,0.62
73.21554,100,559.646304,0.74,1.0,73.22,0.0,100.0,0.0,100.0,0.0,0.0,0.0,268.58,15.88,9.49,0.62,0.64
73.16585,100,560.387637,0.82,2.0,73.17,0.03,97.0,3.0,91.0,2.0,0.0,4.0,215.57,7.14,19.62,0.51,0.55
77.3234,100,560.933777,0.81,3.0,77.32,0.01,99.0,1.0,97.0,2.0,0.0,0.0,209.65,15.74,10.03,0.71,0.69
45.517086,100,561.552719,-1.0,7.0,45.52,0.03,97.0,3.0,92.0,1.0,1.0,3.0,500.32,2.48,29.8,0.63,0.51
83.03481,100,562.272604,0.84,2.0,83.03,0.02,98.0,2.0,93.0,3.0,0.0,2.0,133.17,2.81,31.31,0.48,0.58
53.943676,100,562.957004,0.48,0.0,53.94,0.02,98.0,2.0,88.0,7.0,0.0,3.0,429.72,4.52,30.17,0.39,0.68
76.45778,100,563.759721,0.76,0.0,76.46,0.0,100.0,0.0,90.0,7.0,0.0,3.0,236.19,11.56,16.88,0.41,0.61
47.821995,100,564.490663,0.52,2.0,47.82,0.01,99.0,1.0,86.0,6.0,1.0,6.0,507.34,5.0,21.89,0.31,0.73
65.95105,100,565.053079,0.69,3.0,65.95,0.01,99.0,1.0,96.0,3.0,0.0,0.0,324.4,2.24,42.89,0.65,0.68
84.47009,100,565.708015,0.71,0.0,84.47,0.01,99.0,1.0,97.0,2.0,0.0,0.0,137.53,8.48,19.08,0.57,0.52
80.9642,100,566.48123,0.74,0.0,80.96,0.02,98.0,2.0,96.0,2.0,0.0,0.0,154.27,3.43,41.93,0.54,0.61
75.28002,100,567.144089,0.76,1.0,75.28,0.02,98.0,2.0,96.0,1.0,1.0,0.0,212.22,7.77,20.23,0.44,0.72
63.329964,100,567.809077,0.63,2.0,63.33,0.0,100.0,0.0,97.0,1.0,2.0,0.0,367.33,12.4,14.2,0.52,0.62
78.56459,100,568.496383,0.8,0.0,78.56,0.0,100.0,0.0,86.0,8.0,1.0,5.0,215.14,1.87,34.86,0.53,0.63
36.322712,100,569.247447,0.41,2.0,36.32,0.04,96.0,4.0,66.0,17.0,0.0,13.0,580.39,14.67,8.95,0.46,0.65
81.061264,100,570.100285,0.95,2.0,81.06,0.02,98.0,2.0,67.0,20.0,2.0,9.0,153.28,1.07,19.55,0.31,0.71
75.922455,100,570.907534,0.78,1.0,75.92,0.01,99.0,1.0,96.0,3.0,0.0,0.0,223.78,2.71,31.67,0.65,0.8
76.25073,100,571.69462,0.76,2.0,76.25,0.0,100.0,0.0,94.0,4.0,1.0,1.0,238.26,11.49,15.11,0.5,0.76
82.59379,100,572.48214,0.79,1.0,82.59,0.02,98.0,2.0,97.0,0.0,1.0,0.0,137.66,10.62,19.71,0.56,0.74
74.67427,100,573.211405,0.73,3.0,74.67,0.01,99.0,1.0,95.0,1.0,0.0,3.0,236.38,12.02,13.1,0.49,0.73
68.02201,100,573.903549,0.73,4.0,68.02,0.03,97.0,3.0,96.0,1.0,0.0,0.0,268.55,15.36,9.41,0.73,0.68
53.639786,100,574.6019,0.61,0.0,53.64,0.0,100.0,0.0,99.0,0.0,0.0,1.0,464.14,2.4,32.23,0.64,0.65
77.948395,100,575.223508,0.6,2.0,77.95,0.03,97.0,3.0,90.0,6.0,1.0,0.0,166.31,7.69,17.01,0.67,0.65
74.33879,100,575.952833,0.86,0.0,74.34,0.04,96.0,4.0,77.0,13.0,0.0,6.0,184.79,1.85,32.45,0.39,0.57
66.89263,100,576.370585,0.78,4.0,66.89,0.06,94.0,6.0,63.0,22.0,0.0,9.0,225.32,7.57,13.54,0.42,0.69
67.17033,100,576.729832,0.58,0.0,67.17,0.04,96.0,4.0,89.0,6.0,0.0,1.0,259.38,15.14,10.31,0.7,0.39
85.09884,100,577.074301,0.91,0.0,85.1,0.02,98.0,2.0,97.0,0.0,0.0,1.0,112.12,4.14,30.16,0.56,0.34
71.2243,100,577.438638,0.79,3.0,71.22,0.01,99.0,1.0,99.0,0.0,0.0,0.0,271.19,3.25,34.8,0.57,0.32
77.72226,100,577.788967,0.82,0.0,77.72,0.02,98.0,2.0,97.0,0.0,1.0,0.0,187.32,8.11,20.19,0.72,0.34
93.99072,100,578.333906,0.94,3.0,93.99,0.0,100.0,0.0,99.0,0.0,1.0,0.0,61.03,15.68,9.27,0.73,0.33
72.427826,100,578.827363,0.66,0.0,72.43,0.01,99.0,1.0,99.0,0.0,0.0,0.0,259.05,7.05,26.89,0.51,0.52
53.42782,100,579.468196,0.51,2.0,53.43,0.0,100.0,0.0,96.0,2.0,2.0,0.0,466.26,4.22,26.92,0.5,0.45
63.681126,100,580.139237,0.67,2.0,63.68,0.01,99.0,1.0,96.0,1.0,2.0,0.0,347.31,8.55,19.17,0.68,0.61
68.05898,100,580.737265,0.7,2.0,68.06,0.0,100.0,0.0,97.0,1.0,1.0,1.0,320.09,7.93,17.42,0.71,0.64
49.409824,100,581.565608,0.76,2.0,49.41,0.11,89.0,11.0,37.0,35.0,0.0,17.0,321.92,4.92,17.62,0.39,0.56
68.09934,100,582.308966,0.68,1.0,68.1,0.0,100.0,0.0,98.0,0.0,1.0,1.0,319.69,15.13,10.51,0.67,0.79
88.22455,100,582.993902,0.91,1.0,88.22,0.01,99.0,1.0,99.0,0.0,0.0,0.0,99.64,7.74,22.18,0.72,0.7
77.652626,100,583.664008,0.78,3.0,77.65,0.0,100.0,0.0,100.0,0.0,0.0,0.0,224.25,16.0,10.39,0.75,0.64
73.538185,100,584.460523,-1.0,7.0,73.54,0.02,98.0,2.0,97.0,0.0,0.0,1.0,229.97,15.9,9.61,0.74,0.62
86.962425,100,585.217554,0.89,2.0,86.96,0.01,99.0,1.0,98.0,0.0,0.0,1.0,112.38,2.12,39.59,0.69,0.75
70.07895,100,585.998696,0.75,1.0,70.08,0.02,98.0,2.0,97.0,1.0,0.0,0.0,265.24,15.76,10.48,0.71,0.71
66.6837,100,586.785982,0.78,0.0,66.68,0.04,96.0,4.0,84.0,8.0,1.0,3.0,264.45,3.41,34.0,0.42,0.73
62.44481,100,587.525537,0.62,3.0,62.44,0.01,99.0,1.0,99.0,0.0,0.0,0.0,359.78,2.57,36.63,0.57,0.74
82.57991,100,588.269844,0.86,3.0,82.58,0.01,99.0,1.0,99.0,0.0,0.0,0.0,156.6,15.47,9.16,0.68,0.69
79.354065,100,588.981658,0.83,0.0,79.35,0.01,99.0,1.0,94.0,3.0,1.0,1.0,189.15,2.68,28.96,0.68,0.7
48.498028,100,589.805961,0.55,2.0,48.5,0.04,96.0,4.0,61.0,16.0,2.0,17.0,453.69,11.79,10.46,0.31,0.68
65.552795,100,590.546977,0.71,1.0,65.55,0.03,97.0,3.0,80.0,9.0,0.0,8.0,293.98,7.5,17.34,0.43,0.77
49.220905,100,591.342579,0.59,0.0,49.22,0.06,94.0,6.0,70.0,15.0,0.0,9.0,413.13,1.16,26.83,0.19,0.7
60.34352,100,592.118559,0.71,2.0,60.34,0.0,100.0,0.0,98.0,1.0,0.0,1.0,397.17,4.11,34.49,0.34,0.74
77.847885,100,592.768407,0.82,1.0,77.85,0.01,99.0,1.0,97.0,1.0,1.0,0.0,204.35,2.41,35.42,0.65,0.68
80.631516,100,593.491279,0.88,2.0,80.63,0.01,99.0,1.0,96.0,1.0,1.0,1.0,176.26,7.01,21.3,0.51,0.61
77.34292,100,594.147496,0.83,0.0,77.34,0.02,98.0,2.0,94.0,1.0,1.0,2.0,191.19,3.13,35.91,0.47,0.68
84.36581,100,594.609843,0.88,1.0,84.37,0.0,100.0,0.0,99.0,0.0,0.0,1.0,157.19,2.18,46.06,0.67,0.6
70.5434,100,595.132064,0.79,3.0,70.54,0.02,98.0,2.0,92.0,5.0,0.0,1.0,260.5,6.21,30.75,0.6,0.43
52.966267,100,595.860974,0.49,0.0,52.97,0.03,97.0,3.0,72.0,12.0,1.0,12.0,423.61,12.13,10.68,0.43,0.47
70.736885,100,596.489669,0.63,1.0,70.74,0.01,99.0,1.0,93.0,3.0,1.0,2.0,276.11,15.43,7.51,0.67,0.69
69.65887,100,597.198844,0.76,3.0,69.66,0.01,99.0,1.0,79.0,13.0,2.0,5.0,286.99,12.57,11.21,0.53,0.59
68.991104,100,597.79262,0.71,0.0,68.99,0.01,99.0,1.0,98.0,1.0,0.0,0.0,293.73,15.96,7.72,0.75,0.66
78.00184,100,598.511458,0.93,0.0,78.0,0.05,95.0,5.0,86.0,4.0,1.0,4.0,127.17,1.83,30.85,0.51,0.55
80.2357,100,599.154531,0.8,3.0,80.24,0.0,100.0,0.0,99.0,1.0,0.0,0.0,198.45,15.82,9.03,0.74,0.68
68.761086,100,599.89937,0.76,2.0,68.76,0.02,98.0,2.0,93.0,1.0,0.0,4.0,278.67,11.43,16.96,0.53,0.59
93.250496,100,600.61978,0.96,2.0,93.25,0.01,99.0,1.0,99.0,0.0,0.0,0.0,48.93,15.92,10.33,0.69,0.7
36.996216,100,601.182431,0.59,1.0,37.0,0.1,90.0,10.0,52.0,24.0,0.0,14.0,478.34,7.61,14.79,0.25,0.68
75.85482,100,601.88307,0.75,1.0,75.85,0.0,100.0,0.0,96.0,2.0,0.0,2.0,242.21,15.67,8.58,0.72,0.53
39.525753,100,602.692634,0.61,0.0,39.53,0.08,92.0,8.0,52.0,30.0,0.0,10.0,483.93,12.26,12.24,0.24,0.67
52.668816,100,603.46042,0.62,1.0,52.67,0.04,96.0,4.0,93.0,1.0,0.0,2.0,410.29,4.33,34.38,0.59,0.76
65.55969,100,604.183411,0.75,3.0,65.56,0.0,100.0,0.0,100.0,0.0,0.0,0.0,345.06,2.77,28.7,0.29,0.7
76.56899,100,604.861724,0.78,1.0,76.57,0.01,99.0,1.0,98.0,0.0,0.0,1.0,217.26,15.58,11.45,0.74,0.68
67.16712,100,605.482861,0.66,3.0,67.17,0.0,100.0,0.0,97.0,0.0,1.0,2.0,329.0,15.55,8.88,0.74,0.63
63.024395,100,606.254616,0.76,1.0,63.02,0.02,98.0,2.0,94.0,2.0,2.0,0.0,337.15,2.33,34.9,0.39,0.55
44.186367,100,607.10456,0.39,6.0,44.19,0.09,91.0,9.0,31.0,41.0,1.0,18.0,416.12,9.97,10.84,0.31,0.72
63.201485,100,607.951573,0.74,1.0,63.2,0.07,93.0,7.0,69.0,20.0,0.0,4.0,245.9,1.31,26.07,0.33,0.76
78.02704,100,608.672593,0.75,0.0,78.03,0.0,100.0,0.0,96.0,1.0,2.0,1.0,220.51,8.17,24.91,0.44,0.8
62.548157,100,609.434602,0.76,3.0,62.55,0.02,98.0,2.0,97.0,0.0,0.0,1.0,342.0,4.61,35.1,0.45,0.67
54.57023,100,610.207049,0.62,2.0,54.57,0.01,99.0,1.0,67.0,21.0,1.0,10.0,439.25,7.96,23.66,0.22,0.71
62.922417,100,610.805383,0.67,4.0,62.92,0.03,97.0,3.0,82.0,10.0,1.0,4.0,321.07,10.85,14.99,0.53,0.71
53.98083,100,611.269748,0.64,3.0,53.98,0.01,99.0,1.0,92.0,5.0,2.0,0.0,445.19,3.39,35.61,0.38,0.56
70.45975,100,611.885837,0.74,2.0,70.46,0.0,100.0,0.0,90.0,8.0,1.0,1.0,296.11,15.35,9.32,0.7,0.44
71.544556,100,612.367759,0.79,2.0,71.54,0.03,97.0,3.0,94.0,3.0,0.0,0.0,232.27,15.71,10.7,0.72,0.5
55.376286,100,613.034005,0.56,1.0,55.38,0.02,98.0,2.0,90.0,3.0,0.0,5.0,415.11,3.61,32.78,0.46,0.43
62.26792,100,613.69807,0.72,3.0,62.27,0.06,94.0,6.0,73.0,12.0,2.0,7.0,316.98,1.87,28.94,0.52,0.63
81.81091,100,614.442603,0.84,3.0,81.81,0.0,100.0,0.0,95.0,2.0,1.0,2.0,182.71,5.8,29.69,0.66,0.63
51.16281,100,615.236142,0.61,5.0,51.16,0.01,99.0,1.0,89.0,7.0,1.0,2.0,473.63,10.69,17.79,0.44,0.71
69.25884,100,615.939002,0.75,2.0,69.26,0.02,98.0,2.0,81.0,12.0,1.0,4.0,273.6,7.56,15.59,0.67,0.73
61.66672,100,616.666481,0.63,1.0,61.67,0.01,99.0,1.0,82.0,8.0,3.0,6.0,367.64,2.06,36.65,0.57,0.66
76.19705,100,617.410499,0.8,3.0,76.2,0.01,99.0,1.0,89.0,8.0,0.0,2.0,221.01,3.5,24.53,0.56,0.65
82.83109,100,617.954847,0.85,2.0,82.83,0.01,99.0,1.0,97.0,0.0,2.0,0.0,154.07,8.18,19.87,0.74,0.7
57.209465,100,618.495272,0.35,1.0,57.21,0.01,99.0,1.0,72.0,22.0,1.0,4.0,412.61,11.4,15.73,0.51,0.49
68.09243,100,619.453068,0.73,0.0,68.09,0.02,98.0,2.0,97.0,1.0,0.0,0.0,285.49,15.92,9.74,0.59,0.51
78.31322,100,619.767196,0.85,0.0,78.31,0.01,99.0,1.0,98.0,1.0,0.0,0.0,199.66,11.1,19.54,0.21,0.86
