r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,ep_ffi,ep_bf1b1,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
32.050148,100,72.455873,-1.0,6.0,32.05,0.11,89.0,11.0,59.0,8.0,12.0,10.0,459.64,8.74,15.57,0.27,0.62
64.48652,100,73.118879,1.0,6.0,64.49,0.17,83.0,17.0,55.0,11.0,8.0,9.0,328.46,1.63,26.0,0.23,0.57
26.489521,100,73.781521,0.53,3.0,26.49,0.13,87.0,13.0,61.0,8.0,8.0,10.0,381.59,9.19,22.37,0.14,0.6
33.133324,100,74.58723,0.53,1.0,33.13,0.18,82.0,18.0,60.0,10.0,6.0,6.0,383.83,6.65,17.71,0.15,0.61
52.746014,100,75.328273,0.53,1.0,52.75,0.14,86.0,14.0,57.0,10.0,7.0,12.0,484.06,4.36,23.64,0.28,0.75
19.046186,100,76.077962,0.93,1.0,19.05,0.18,82.0,18.0,52.0,11.0,10.0,9.0,400.13,9.22,14.3,0.18,0.69
22.338404,100,76.765546,0.53,2.0,22.34,0.21,79.0,21.0,58.0,2.0,9.0,10.0,516.14,7.77,18.95,0.23,0.69
64.023155,100,77.47849,0.91,5.0,64.02,0.12,88.0,12.0,57.0,5.0,17.0,9.0,521.32,3.04,29.1,0.18,0.64
39.227448,100,78.050093,-1.0,4.0,39.23,0.15,85.0,15.0,57.0,12.0,6.0,10.0,548.76,6.43,23.7,0.12,0.66
13.082858,100,78.648633,0.93,1.0,13.08,0.17,83.0,17.0,56.0,10.0,6.0,11.0,488.25,10.56,13.1,0.19,0.52
38.297775,100,79.324245,0.93,3.0,38.3,0.13,87.0,13.0,63.0,8.0,9.0,7.0,381.93,7.16,21.01,0.11,0.56
22.133331,100,79.969378,0.8,6.0,22.13,0.12,88.0,12.0,62.0,12.0,4.0,10.0,467.91,10.18,16.67,0.15,0.63
21.20127,100,80.493149,0.08,4.0,21.2,0.14,86.0,14.0,56.0,9.0,8.0,13.0,580.66,9.86,17.06,0.3,0.6
34.28951,100,81.222229,-1.0,7.0,34.29,0.14,86.0,14.0,61.0,10.0,6.0,9.0,475.58,7.58,23.5,0.05,0.48
41.29776,100,81.850474,0.8,2.0,41.3,0.14,86.0,14.0,63.0,8.0,7.0,8.0,408.86,6.36,23.34,0.07,0.7
27.470459,100,82.357169,0.8,2.0,27.47,0.18,82.0,18.0,54.0,9.0,11.0,8.0,562.29,7.68,20.01,0.28,0.6
67.816986,100,83.026922,-1.0,7.0,67.82,0.14,86.0,14.0,54.0,14.0,10.0,8.0,357.95,1.73,23.41,0.16,0.45
