r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
32.185795,100,22.225969,0.83,1.0,32.19,0.2,80.0,443.3,3.97,30.93,0.19,0.29
40.442825,100,22.490846,0.62,1.0,40.44,0.16,84.0,259.76,8.14,21.21,0.34,0.23
28.645782,100,22.76598,-1.0,5.0,28.65,0.17,83.0,487.74,7.42,27.48,0.21,0.25
41.46457,100,23.062466,-1.0,5.0,41.46,0.21,79.0,346.1,1.56,37.76,0.15,0.26
28.648771,100,23.302792,-1.0,5.0,28.65,0.24,76.0,340.97,4.79,30.31,0.24,0.28
44.289963,100,23.65674,0.7,4.0,44.29,0.12,88.0,419.26,6.32,25.83,0.11,0.23
35.096,100,23.920691,0.8,0.0,35.1,0.2,80.0,359.8,4.57,28.15,0.17,0.34
47.0168,100,24.16903,0.64,3.0,47.02,0.13,87.0,363.14,4.8,31.46,0.17,0.25
22.019163,100,24.392556,0.38,3.0,22.02,0.21,79.0,412.62,13.34,14.11,0.22,0.23
21.668272,100,24.667858,0.58,3.0,21.67,0.2,80.0,473.21,13.0,16.99,0.1,0.2
42.157135,100,24.915536,0.6,0.0,42.16,0.14,86.0,404.99,5.63,23.51,0.22,0.26
26.788788,100,25.200696,0.68,2.0,26.79,0.23,77.0,390.51,5.81,22.62,0.3,0.24
40.328472,100,25.43408,0.75,4.0,40.33,0.18,82.0,331.29,4.91,28.1,0.21,0.27
67.56168,100,25.663074,0.89,4.0,67.56,0.27,73.0,253.49,1.0,25.47,0.1,0.22
57.997944,100,25.952553,0.73,1.0,58.0,0.08,92.0,314.2,4.5,28.28,0.21,0.22
24.173037,100,26.225087,-1.0,5.0,24.17,0.26,74.0,391.99,2.65,41.42,0.28,0.27
23.95944,100,26.441652,0.66,1.0,23.96,0.25,75.0,296.16,10.36,19.39,0.19,0.26
36.5841,100,27.069094,0.88,2.0,36.58,0.23,77.0,218.64,2.97,33.77,0.25,0.2
17.416168,100,27.457679,0.5,2.0,17.42,0.21,79.0,444.2,13.39,13.87,0.38,0.62
19.077608,100,27.921073,-1.0,5.0,19.08,0.21,79.0,498.88,11.41,16.68,0.32,0.36
34.03162,100,28.342869,0.6,1.0,34.03,0.19,81.0,358.77,5.8,22.86,0.22,0.44
22.52585,100,28.778324,0.69,2.0,22.53,0.21,79.0,430.16,11.39,15.75,0.2,0.39
34.18509,100,29.183852,0.67,2.0,34.19,0.11,89.0,506.71,10.97,19.6,0.23,0.4
45.16299,100,29.708122,0.68,2.0,45.16,0.13,87.0,239.07,9.51,24.91,0.35,0.38
53.708843,100,30.18906,0.85,1.0,53.71,0.17,83.0,238.37,1.76,34.3,0.17,0.5
30.739258,100,30.60303,0.69,0.0,30.74,0.18,82.0,465.99,5.9,22.76,0.22,0.45
36.973938,100,31.018328,0.63,1.0,36.97,0.17,83.0,413.73,4.82,26.33,0.27,0.38
42.4451,100,31.535696,0.65,3.0,42.45,0.11,89.0,270.43,13.12,13.53,0.35,0.38
22.857656,100,32.07497,0.52,1.0,22.86,0.17,83.0,576.7,10.72,18.92,0.17,0.49
39.454403,100,32.360042,0.69,1.0,39.45,0.15,85.0,355.23,6.4,21.79,0.33,0.51
32.291454,100,32.633821,0.62,3.0,32.29,0.18,82.0,366.05,9.46,21.64,0.23,0.26
