r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
45.895718,100,35.208456,0.78,4.0,45.9,0.18,82.0,335.24,4.8,28.48,0.18,0.29
72.26169,100,35.436288,0.94,4.0,72.26,0.29,71.0,259.48,1.0,25.48,0.12,0.41
63.28115,100,35.647889,0.87,1.0,63.28,0.08,92.0,319.19,4.29,28.62,0.19,0.22
32.184845,100,35.91508,-1.0,5.0,32.18,0.26,74.0,398.82,2.71,41.37,0.28,0.2
18.407461,100,36.14027,0.67,3.0,18.41,0.25,75.0,297.5,10.25,19.4,0.19,0.26
33.380375,100,36.597377,0.79,2.0,33.38,0.25,75.0,196.96,2.98,32.56,0.23,0.21
9.237758,100,37.011058,0.3,2.0,9.24,0.21,79.0,446.27,13.39,13.87,0.39,0.45
18.83402,100,37.436161,-1.0,5.0,18.83,0.21,79.0,469.89,11.41,16.7,0.29,0.38
36.879684,100,37.960717,0.66,1.0,36.88,0.19,81.0,379.2,5.43,24.5,0.22,0.38
20.353714,100,38.952602,0.41,2.0,20.35,0.21,79.0,420.53,11.39,15.75,0.18,0.5
35.23203,100,39.517209,0.84,2.0,35.23,0.11,89.0,505.76,10.97,19.53,0.25,0.95
39.02035,100,40.107297,0.35,2.0,39.02,0.12,88.0,257.56,8.6,28.39,0.3,0.53
54.035446,100,40.452704,0.84,1.0,54.04,0.18,82.0,240.84,1.76,33.66,0.25,0.55
39.147774,100,40.852809,0.67,0.0,39.15,0.18,82.0,475.3,5.61,23.71,0.2,0.32
42.75564,100,41.762108,0.81,1.0,42.76,0.17,83.0,426.97,4.84,26.4,0.31,0.38
26.340353,100,42.530345,0.34,3.0,26.34,0.11,89.0,277.11,12.95,13.99,0.33,0.88
30.42307,100,43.176175,0.41,2.0,30.42,0.17,83.0,585.09,10.72,18.92,0.18,0.73
40.875294,100,43.57279,0.62,1.0,40.88,0.15,85.0,366.32,6.07,23.42,0.3,0.61
31.283995,100,43.901459,0.4,3.0,31.28,0.18,82.0,377.99,9.02,22.5,0.19,0.37
33.319023,100,44.433334,-1.0,5.0,33.32,0.18,82.0,398.07,8.06,26.64,0.22,0.31
34.414288,100,44.876423,0.76,3.0,34.41,0.17,83.0,393.99,7.81,27.43,0.28,0.51
44.70255,100,45.296069,0.7,0.0,44.7,0.18,82.0,430.16,5.54,26.31,0.13,0.42
30.172718,100,45.655723,-1.0,5.0,30.17,0.2,80.0,445.98,8.73,23.67,0.23,0.39
32.222496,100,46.020906,0.87,0.0,32.22,0.18,82.0,484.62,8.03,26.47,0.19,0.33
47.3137,100,46.487482,-1.0,5.0,47.31,0.16,84.0,427.28,3.52,38.98,0.22,0.34
42.933193,100,46.871468,0.69,3.0,42.93,0.18,82.0,519.61,5.46,23.5,0.16,0.44
44.322018,100,47.194482,0.83,2.0,44.32,0.23,77.0,415.43,1.44,29.5,0.27,0.35
22.864412,100,47.557885,-1.0,5.0,22.86,0.24,76.0,438.23,9.12,23.65,0.19,0.3
25.292866,100,47.901981,0.68,2.0,25.29,0.19,81.0,271.5,10.51,19.31,0.18,0.34
30.431042,100,48.311687,0.88,3.0,30.43,0.21,79.0,498.75,7.52,26.57,0.17,0.32
10.83425,100,48.969263,0.37,4.0,10.83,0.24,76.0,198.6,12.86,15.53,0.27,0.38
30.641382,100,49.433852,-1.0,4.0,30.64,0.2,80.0,370.44,8.6,22.54,0.25,0.45
33.244213,100,49.800785,0.8,0.0,33.24,0.22,78.0,255.54,4.4,28.92,0.2,0.44
28.376116,100,50.15306,0.62,0.0,28.38,0.22,78.0,479.77,6.11,23.58,0.29,0.34
33.00772,100,50.680275,0.77,0.0,33.01,0.2,80.0,450.88,6.45,25.8,0.26,0.33
43.697674,100,51.332365,-1.0,5.0,43.7,0.2,80.0,247.56,3.71,29.15,0.2,0.5
27.532532,100,52.192872,0.94,1.0,27.53,0.26,74.0,399.94,6.99,24.05,0.11,0.62
18.00324,100,52.647674,-1.0,5.0,18.0,0.28,72.0,330.51,8.13,20.85,0.21,0.83
46.741467,100,53.260667,0.93,2.0,46.74,0.2,80.0,371.14,1.85,30.63,0.15,0.43
25.750753,100,53.865616,0.63,2.0,25.75,0.2,80.0,436.24,9.23,20.01,0.27,0.58
49.458694,100,54.520713,0.65,2.0,49.46,0.16,84.0,278.89,4.2,30.29,0.23,0.55
46.849014,100,54.890918,0.82,4.0,46.85,0.19,81.0,416.1,3.61,35.04,0.18,0.61
28.448378,100,55.294205,0.39,3.0,28.45,0.15,85.0,368.03,11.84,20.17,0.21,0.34
56.054554,100,55.855943,0.91,0.0,56.05,0.16,84.0,267.91,2.65,41.73,0.1,0.37
20.396759,100,56.605914,0.41,4.0,20.4,0.16,84.0,490.94,13.33,14.2,0.18,0.54
32.59532,100,57.107337,0.85,2.0,32.6,0.16,84.0,468.5,8.11,23.7,0.24,0.71
38.09637,100,57.517469,0.88,3.0,38.1,0.17,83.0,234.48,7.91,27.85,0.17,0.48
34.801884,100,58.160615,-1.0,5.0,34.8,0.16,84.0,410.25,8.83,25.51,0.14,0.38
