r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
20.923307,100,33.729811,0.83,2.0,20.92,0.21,79.0,469.86,11.39,15.74,0.19,0.58
32.946827,100,34.278334,0.55,2.0,32.95,0.11,89.0,506.71,10.97,19.6,0.23,0.41
53.810734,100,34.91972,0.91,2.0,53.81,0.13,87.0,232.83,9.78,24.43,0.36,0.51
50.278427,100,35.490526,0.83,1.0,50.28,0.17,83.0,238.37,1.76,34.3,0.17,0.59
25.941181,100,36.112331,0.72,0.0,25.94,0.18,82.0,464.67,5.9,22.78,0.22,0.54
30.937399,100,36.695195,0.49,1.0,30.94,0.17,83.0,423.02,5.12,25.57,0.34,0.58
53.99629,100,37.30139,0.87,3.0,54.0,0.11,89.0,270.43,13.12,13.53,0.35,0.54
17.74575,100,37.837949,0.58,1.0,17.75,0.17,83.0,581.8,10.72,18.92,0.18,0.57
40.011497,100,38.290194,0.74,1.0,40.01,0.15,85.0,353.45,6.4,21.81,0.33,0.5
34.03597,100,38.831819,0.78,3.0,34.04,0.18,82.0,366.05,9.46,21.64,0.23,0.41
33.16437,100,39.333612,-1.0,5.0,33.16,0.18,82.0,376.67,8.94,23.98,0.28,0.5
32.810444,100,39.854639,0.61,3.0,32.81,0.17,83.0,400.47,9.15,24.68,0.36,0.46
29.50088,100,40.411331,0.78,0.0,29.5,0.18,82.0,421.3,5.54,26.09,0.14,0.48
25.09088,100,40.872971,-1.0,5.0,25.09,0.2,80.0,436.93,9.26,22.56,0.25,0.52
24.474413,100,41.401789,0.43,0.0,24.47,0.18,82.0,482.54,8.71,24.65,0.24,0.42
34.513706,100,41.900031,-1.0,5.0,34.51,0.16,84.0,399.25,3.52,38.9,0.15,0.49
23.222254,100,42.482374,0.67,3.0,23.22,0.18,82.0,497.79,6.15,22.14,0.24,0.47
27.480501,100,42.95007,0.77,2.0,27.48,0.23,77.0,396.96,1.45,29.53,0.28,0.55
18.915548,100,43.528641,-1.0,5.0,18.92,0.24,76.0,435.89,9.43,23.4,0.22,0.43
40.59833,100,44.056218,0.63,2.0,40.6,0.19,81.0,264.95,10.8,17.87,0.24,0.54
19.308977,100,44.61099,0.53,1.0,19.31,0.21,79.0,490.27,8.76,24.16,0.29,0.49
37.665848,100,45.123873,0.87,4.0,37.67,0.24,76.0,189.42,13.06,15.25,0.25,0.51
30.716059,100,45.613633,-1.0,4.0,30.72,0.2,80.0,366.68,8.8,22.18,0.27,0.48
36.80641,100,46.151884,0.61,0.0,36.81,0.22,78.0,246.83,4.84,26.88,0.25,0.46
18.518475,100,46.606685,0.58,0.0,18.52,0.22,78.0,481.05,6.02,23.78,0.28,0.5
27.092861,100,47.106837,0.43,0.0,27.09,0.2,80.0,411.93,6.6,25.18,0.26,0.42
41.100903,100,47.711842,-1.0,5.0,41.1,0.2,80.0,237.0,4.06,27.05,0.23,0.47
18.536139,100,48.190507,0.55,1.0,18.54,0.26,74.0,398.76,7.29,23.2,0.13,0.57
19.754757,100,48.696476,-1.0,5.0,19.75,0.28,72.0,337.4,9.19,19.01,0.28,0.45
