r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
35.70223,100,38.709196,0.78,1.0,35.7,0.19,81.0,379.2,5.43,24.5,0.22,0.88
37.440765,100,39.169698,0.82,2.0,37.44,0.21,79.0,420.53,11.39,15.75,0.18,0.53
51.597397,100,39.612254,0.75,2.0,51.6,0.11,89.0,505.76,10.97,19.53,0.25,0.43
46.790535,100,40.012466,0.7,2.0,46.79,0.12,88.0,254.74,8.74,28.14,0.3,0.41
46.071484,100,40.553367,0.78,1.0,46.07,0.18,82.0,240.31,1.76,33.73,0.22,0.37
39.50331,100,40.93343,0.8,0.0,39.5,0.18,82.0,470.86,5.76,23.48,0.2,0.51
40.732384,100,41.585158,0.69,1.0,40.73,0.17,83.0,426.97,4.84,26.4,0.31,0.35
45.60928,100,42.093994,0.67,3.0,45.61,0.11,89.0,277.11,12.95,13.99,0.33,0.62
48.646145,100,42.542014,0.82,2.0,48.65,0.17,83.0,585.09,10.72,18.92,0.18,0.47
38.501045,100,42.931025,0.67,1.0,38.5,0.15,85.0,355.26,6.4,21.79,0.33,0.42
42.392746,100,43.37571,0.81,3.0,42.39,0.18,82.0,377.99,9.02,22.5,0.19,0.36
38.390007,100,43.784501,-1.0,5.0,38.39,0.18,82.0,395.56,8.21,26.26,0.23,0.41
37.30334,100,44.243999,0.69,3.0,37.3,0.17,83.0,406.06,8.28,27.57,0.31,0.38
50.205097,100,44.964235,0.87,0.0,50.21,0.18,82.0,430.16,5.54,26.31,0.13,0.33
40.58771,100,45.468254,-1.0,5.0,40.59,0.2,80.0,444.02,8.91,23.25,0.24,0.68
38.85136,100,46.063925,0.81,0.0,38.85,0.18,82.0,484.62,8.03,26.47,0.19,0.46
40.82458,100,46.879648,-1.0,5.0,40.82,0.16,84.0,427.2,3.52,39.02,0.21,0.57
46.178024,100,47.771447,0.84,3.0,46.18,0.18,82.0,513.77,5.63,23.23,0.16,0.78
32.889248,100,48.69509,0.73,2.0,32.89,0.23,77.0,415.43,1.44,29.5,0.27,0.84
35.4409,100,49.428231,-1.0,5.0,35.44,0.24,76.0,437.38,9.02,23.82,0.18,0.88
39.924774,100,50.199687,0.82,2.0,39.92,0.19,81.0,271.5,10.51,19.31,0.18,0.68
37.199852,100,51.145816,0.83,3.0,37.2,0.21,79.0,498.75,7.52,26.57,0.17,0.73
29.818289,100,51.821529,0.74,4.0,29.82,0.24,76.0,197.36,12.86,15.54,0.26,0.88
40.353653,100,52.263884,-1.0,4.0,40.35,0.2,80.0,366.68,8.8,22.18,0.27,0.63
27.89893,100,53.120835,0.8,0.0,27.9,0.22,78.0,253.4,4.45,28.68,0.2,0.41
27.745993,100,54.101511,0.72,0.0,27.75,0.22,78.0,481.31,6.03,24.0,0.28,0.81
36.02293,100,55.071885,0.75,0.0,36.02,0.2,80.0,450.11,6.38,25.94,0.25,0.91
41.87047,100,56.080049,-1.0,5.0,41.87,0.2,80.0,246.93,3.68,29.1,0.19,0.91
34.264923,100,56.74694,0.87,1.0,34.26,0.26,74.0,407.92,6.34,26.17,0.13,0.94
25.84227,100,57.421213,-1.0,5.0,25.84,0.28,72.0,320.99,8.56,20.16,0.24,0.61
36.055206,100,58.273251,0.8,2.0,36.06,0.2,80.0,368.35,1.82,30.59,0.2,0.61
35.396103,100,59.123877,0.73,2.0,35.4,0.2,80.0,436.24,9.23,20.01,0.27,0.81
46.20061,100,60.030878,0.72,2.0,46.2,0.16,84.0,264.29,4.63,28.75,0.28,0.8
44.416744,100,60.986976,0.85,4.0,44.42,0.19,81.0,408.82,3.63,34.97,0.15,0.85
48.296764,100,61.88865,0.79,3.0,48.3,0.15,85.0,368.03,11.84,20.17,0.21,0.89
56.084007,100,62.820774,0.92,0.0,56.08,0.16,84.0,259.91,2.7,41.56,0.08,0.84
41.191715,100,63.691222,0.81,4.0,41.19,0.16,84.0,490.79,13.43,14.16,0.19,0.87
36.773247,100,64.410383,0.75,2.0,36.77,0.16,84.0,465.55,8.27,23.54,0.25,0.81
48.409893,100,65.097811,0.83,3.0,48.41,0.17,83.0,234.48,7.91,27.85,0.17,0.66
41.071453,100,65.8851,-1.0,5.0,41.07,0.16,84.0,408.54,9.38,23.84,0.21,0.64
30.662659,100,66.973754,0.72,1.0,30.66,0.2,80.0,359.59,8.72,23.81,0.28,0.73
50.20802,100,68.112604,0.86,4.0,50.21,0.15,85.0,470.05,2.0,37.87,0.14,1.02
58.207504,100,69.229509,-1.0,5.0,58.21,0.15,85.0,360.16,8.43,22.85,0.1,1.07
40.02235,100,70.349035,0.79,1.0,40.02,0.18,82.0,495.64,11.54,19.63,0.21,1.05
20.195936,100,71.488242,-1.0,4.0,20.2,0.22,78.0,397.65,9.25,18.91,0.4,1.06
40.81996,100,72.010209,0.73,2.0,40.82,0.18,82.0,388.53,8.16,27.54,0.27,1.08
44.254242,100,72.380762,0.73,1.0,44.25,0.14,86.0,362.86,7.91,26.32,0.27,0.49
33.162148,100,72.827687,-1.0,5.0,33.16,0.18,82.0,324.41,10.41,19.76,0.3,0.34
37.907066,100,73.569734,0.83,1.0,37.91,0.21,79.0,283.59,2.87,40.07,0.17,0.41
55.644943,100,74.082952,0.86,3.0,55.64,0.12,88.0,370.55,11.64,21.95,0.14,0.68
46.712753,100,74.419764,0.75,2.0,46.71,0.13,87.0,191.2,5.49,27.15,0.25,0.48
52.17146,100,74.754554,0.72,1.0,52.17,0.12,88.0,224.99,11.4,16.12,0.28,0.32
42.10869,100,75.138099,-1.0,4.0,42.11,0.19,81.0,310.06,4.62,30.11,0.17,0.31
52.110752,100,75.519192,0.75,1.0,52.11,0.14,86.0,497.86,5.78,23.83,0.25,0.36
28.116589,100,75.863991,-1.0,5.0,28.12,0.22,78.0,382.61,5.31,26.27,0.24,0.36
44.24072,100,76.365581,0.76,0.0,44.24,0.17,83.0,439.0,10.01,16.57,0.24,0.32
46.731678,100,76.680932,0.75,4.0,46.73,0.15,85.0,500.18,8.62,25.37,0.25,0.48
50.995014,100,77.399301,0.62,3.0,51.0,0.11,89.0,330.57,12.49,13.75,0.38,0.29
51.322994,100,78.000099,0.73,3.0,51.32,0.12,88.0,355.49,6.59,25.87,0.27,0.69
36.076675,100,78.325568,-1.0,5.0,36.08,0.22,78.0,378.52,7.98,17.58,0.33,0.57
41.267975,100,78.858608,0.83,2.0,41.27,0.21,79.0,411.87,10.48,18.12,0.17,0.3
37.555614,100,79.59781,0.73,4.0,37.56,0.18,82.0,319.6,14.83,10.41,0.27,0.5
54.129475,100,80.071442,0.94,1.0,54.13,0.17,83.0,278.95,7.64,30.41,0.06,0.69
60.608994,100,80.83385,0.8,3.0,60.61,0.09,91.0,540.53,5.58,25.88,0.2,0.44
36.660194,100,81.828059,0.71,2.0,36.66,0.2,80.0,342.66,4.82,31.63,0.29,0.72
46.29543,100,82.313967,0.83,3.0,46.3,0.18,82.0,267.06,4.58,32.39,0.17,0.94
56.552044,100,82.647855,0.68,0.0,56.55,0.08,92.0,339.94,5.46,24.53,0.32,0.45
46.00527,100,82.967662,0.77,2.0,46.01,0.18,82.0,406.75,11.37,15.29,0.23,0.31
53.86985,100,83.390342,0.73,1.0,53.87,0.14,86.0,336.18,1.69,36.87,0.27,0.3
44.34521,100,83.936439,0.8,2.0,44.35,0.17,83.0,429.74,9.15,27.66,0.2,0.4
43.111076,100,84.499935,0.72,2.0,43.11,0.16,84.0,384.62,7.33,21.08,0.28,0.51
46.901752,100,85.019899,0.78,4.0,46.9,0.13,87.0,264.98,4.26,34.55,0.22,0.53
36.900272,100,85.62103,0.67,3.0,36.9,0.19,81.0,307.63,12.25,15.26,0.33,0.47
47.637756,100,86.480809,0.8,2.0,47.64,0.17,83.0,501.26,8.92,18.76,0.2,0.55
37.98532,100,87.220331,0.76,4.0,37.99,0.2,80.0,416.99,3.18,37.23,0.24,0.81
46.57434,100,88.019098,0.84,2.0,46.57,0.15,85.0,578.15,6.21,30.07,0.16,0.69
42.027626,100,88.73184,0.73,0.0,42.03,0.13,87.0,292.13,11.32,17.51,0.27,0.75
45.804607,100,89.604144,0.69,0.0,45.8,0.14,86.0,308.52,9.75,19.63,0.31,0.66
46.01756,100,90.129163,0.82,2.0,46.02,0.16,84.0,439.59,12.48,17.6,0.18,0.83
43.16606,100,90.631513,0.81,0.0,43.17,0.19,81.0,537.86,9.75,22.92,0.19,0.5
37.29332,100,91.455866,-1.0,5.0,37.29,0.18,82.0,349.47,9.81,22.92,0.28,0.47
41.492302,100,92.374052,0.78,1.0,41.49,0.19,81.0,520.49,7.86,25.25,0.22,0.78
45.64057,100,93.245027,-1.0,5.0,45.64,0.18,82.0,484.89,7.62,29.35,0.16,0.87
54.44026,100,94.0849,0.84,1.0,54.44,0.11,89.0,192.94,2.27,33.62,0.16,0.82
44.40239,100,95.046835,0.72,1.0,44.4,0.14,86.0,256.61,5.99,22.44,0.28,0.79
44.3556,100,95.774527,0.82,3.0,44.36,0.16,84.0,576.84,7.43,20.47,0.18,0.91
44.388725,100,96.23326,0.76,3.0,44.39,0.13,87.0,413.34,7.64,26.49,0.24,0.67
45.339874,100,96.655261,0.73,0.0,45.34,0.12,88.0,346.68,11.03,16.07,0.27,0.43
34.907932,100,96.999327,-1.0,5.0,34.91,0.18,82.0,501.07,4.69,30.42,0.25,0.38
45.38142,100,97.331273,0.85,1.0,45.38,0.19,81.0,356.95,5.56,27.34,0.15,0.32
28.205168,100,97.674666,0.61,0.0,28.21,0.18,82.0,383.03,9.0,23.9,0.39,0.31
57.45712,100,98.020193,0.77,4.0,57.46,0.13,87.0,417.79,3.0,30.67,0.23,0.32
38.38985,100,98.360322,0.77,0.0,38.39,0.19,81.0,433.24,8.53,23.22,0.23,0.32
45.887054,100,98.956215,0.78,1.0,45.89,0.17,83.0,383.9,11.26,12.99,0.22,0.32
28.221066,100,99.618936,-1.0,5.0,28.22,0.22,78.0,464.1,3.22,34.03,0.36,0.57
36.058327,100,100.01018,0.72,2.0,36.06,0.23,77.0,396.81,4.35,30.27,0.28,0.63
50.758423,100,100.490772,0.84,0.0,50.76,0.17,83.0,486.67,4.89,31.0,0.16,0.37
38.475933,100,101.157375,0.76,0.0,38.48,0.18,82.0,553.56,7.66,20.31,0.24,0.45
34.734997,100,101.660921,0.63,2.0,34.73,0.16,84.0,193.94,4.4,24.62,0.37,0.64
47.602478,100,102.219187,0.73,1.0,47.6,0.14,86.0,319.83,9.71,20.33,0.27,0.47
53.981915,100,102.927031,0.84,0.0,53.98,0.12,88.0,425.24,7.51,27.54,0.16,0.52
48.74691,100,103.547478,0.85,4.0,48.75,0.17,83.0,532.84,9.87,20.32,0.15,0.67
57.979576,100,104.276788,-1.0,5.0,57.98,0.11,89.0,356.85,11.28,18.04,0.06,0.57
40.374916,100,105.104475,0.7,0.0,40.37,0.13,87.0,439.11,6.51,24.89,0.3,0.69
36.84695,100,105.905045,0.79,1.0,36.85,0.2,80.0,478.46,3.93,29.33,0.21,0.79
40.078545,100,106.568588,0.69,0.0,40.08,0.13,87.0,288.23,13.01,15.78,0.31,0.75
48.188316,100,107.377518,0.81,0.0,48.19,0.12,88.0,295.16,1.8,37.23,0.19,0.62
37.307384,100,108.243456,0.71,3.0,37.31,0.19,81.0,389.87,5.67,19.93,0.29,0.76
45.73505,100,109.079803,0.69,3.0,45.74,0.12,88.0,320.05,9.7,21.06,0.31,0.8
60.7182,100,109.869966,0.78,1.0,60.72,0.06,94.0,306.37,10.18,16.98,0.22,0.78
35.79114,100,110.670487,0.81,1.0,35.79,0.25,75.0,372.9,3.42,29.74,0.19,0.74
38.200993,100,111.406091,-1.0,5.0,38.2,0.2,80.0,445.84,7.28,26.99,0.18,0.76
35.402042,100,112.259216,0.66,2.0,35.4,0.14,86.0,370.68,9.11,23.48,0.34,0.69
40.033104,100,113.066255,0.81,0.0,40.03,0.17,83.0,605.83,7.9,27.34,0.19,0.8
46.408916,100,113.678195,0.67,2.0,46.41,0.16,84.0,294.88,10.16,19.35,0.33,0.76
45.50576,100,114.207772,0.78,2.0,45.51,0.15,85.0,401.9,8.39,19.1,0.22,0.57
49.636417,100,115.038266,0.81,0.0,49.64,0.15,85.0,472.46,2.49,39.95,0.19,0.5
39.66916,100,115.893868,0.82,1.0,39.67,0.21,79.0,562.24,5.87,26.46,0.18,0.79
51.68307,100,116.536873,-1.0,5.0,51.68,0.15,85.0,513.42,2.76,44.89,0.22,0.79
