r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,ep_ffi,ep_bf1b1,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
44.093967,100,573.413666,0.66,2.0,44.09,0.07,93.0,7.0,76.0,11.0,0.0,6.0,463.46,2.03,29.67,0.34,0.4
50.99988,100,573.832419,0.5,2.0,51.0,0.02,98.0,2.0,75.0,19.0,1.0,3.0,521.62,15.63,7.93,0.5,0.38
50.87009,100,574.237186,0.49,3.0,50.87,0.02,98.0,2.0,95.0,1.0,0.0,2.0,575.94,8.64,17.04,0.51,0.39
56.133915,100,574.733351,0.76,4.0,56.13,0.08,92.0,8.0,41.0,35.0,0.0,16.0,228.2,7.22,11.93,0.24,0.37
29.841919,100,575.168796,0.34,3.0,29.84,0.05,95.0,5.0,78.0,10.0,2.0,5.0,588.27,13.94,9.89,0.66,0.46
63.89182,100,575.731255,0.75,4.0,63.89,0.07,93.0,7.0,32.0,46.0,1.0,14.0,317.64,4.49,17.93,0.25,0.4
52.09251,100,576.168111,0.52,3.0,52.09,0.05,95.0,5.0,53.0,27.0,0.0,15.0,490.24,5.56,27.07,0.48,0.52
25.289228,100,576.622027,0.57,6.0,25.29,0.18,82.0,18.0,12.0,57.0,1.0,12.0,299.12,13.57,7.11,0.43,0.41
49.668915,100,577.071506,0.68,2.0,49.67,0.06,94.0,6.0,39.0,37.0,2.0,16.0,501.96,2.86,21.16,0.32,0.42
45.344746,100,577.48195,0.44,4.0,45.34,0.02,98.0,2.0,74.0,18.0,0.0,6.0,539.48,3.22,26.29,0.56,0.42
43.152218,100,577.892233,0.59,2.0,43.15,0.01,99.0,1.0,94.0,3.0,0.0,2.0,590.41,4.05,22.91,0.41,0.38
46.2145,100,578.317653,0.7,3.0,46.21,0.04,96.0,4.0,66.0,24.0,0.0,6.0,559.72,11.88,19.68,0.3,0.38
42.321396,100,578.761977,0.52,0.0,42.32,0.03,97.0,3.0,51.0,31.0,2.0,13.0,452.13,11.22,13.13,0.48,0.39
35.40561,100,579.189579,0.47,6.0,35.41,0.04,96.0,4.0,65.0,21.0,1.0,9.0,523.05,12.89,10.68,0.53,0.41
25.290838,100,579.644315,0.45,0.0,25.29,0.14,86.0,14.0,17.0,46.0,1.0,22.0,209.12,1.36,14.87,0.55,0.4
55.389297,100,580.099607,0.74,4.0,55.39,0.08,92.0,8.0,30.0,37.0,1.0,24.0,326.93,2.56,19.07,0.26,0.42
54.823826,100,580.505093,0.57,1.0,54.82,0.01,99.0,1.0,94.0,2.0,1.0,2.0,313.82,9.66,21.43,0.43,0.42
56.805504,100,580.922532,0.68,1.0,56.81,0.03,97.0,3.0,74.0,16.0,1.0,6.0,258.56,14.99,8.66,0.32,0.38
34.106228,100,581.372321,0.64,4.0,34.11,0.19,81.0,19.0,7.0,55.0,0.0,19.0,321.03,11.64,8.5,0.36,0.39
32.130806,100,581.79684,0.52,0.0,32.13,0.03,97.0,3.0,88.0,9.0,0.0,0.0,553.59,12.12,15.47,0.48,0.42
41.17704,100,582.257727,0.37,0.0,41.18,0.0,100.0,0.0,93.0,4.0,0.0,3.0,586.16,6.59,21.94,0.63,0.4
32.45055,100,582.79837,0.73,6.0,32.45,0.22,78.0,22.0,5.0,53.0,0.0,20.0,340.47,4.53,12.77,0.27,0.43
56.41431,100,583.266441,0.55,1.0,56.41,0.01,99.0,1.0,89.0,7.0,1.0,2.0,531.22,15.76,8.29,0.45,0.51
34.21193,100,583.706533,0.39,4.0,34.21,0.0,100.0,0.0,89.0,7.0,0.0,4.0,471.05,14.05,11.15,0.61,0.44
38.97076,100,584.140453,0.63,1.0,38.97,0.07,93.0,7.0,69.0,19.0,1.0,4.0,516.11,10.15,21.63,0.37,0.41
50.6871,100,584.590215,0.78,4.0,50.69,0.08,92.0,8.0,47.0,34.0,1.0,10.0,450.68,3.26,18.98,0.22,0.4
46.32598,100,584.998756,0.56,1.0,46.33,0.14,86.0,14.0,53.0,23.0,0.0,10.0,583.67,4.54,30.32,0.44,0.42
55.95382,100,585.406471,0.55,2.0,55.95,0.0,100.0,0.0,99.0,1.0,0.0,0.0,681.46,4.55,30.41,0.45,0.38
30.793577,100,585.799041,0.3,1.0,30.79,0.01,99.0,1.0,91.0,4.0,0.0,4.0,623.39,15.07,8.78,0.7,0.38
53.265198,100,586.203871,0.58,0.0,53.27,0.01,99.0,1.0,87.0,7.0,0.0,5.0,576.34,14.95,9.36,0.42,0.36
27.410334,100,586.64755,0.66,6.0,27.41,0.21,79.0,21.0,9.0,53.0,1.0,16.0,317.77,4.93,13.13,0.34,0.38
43.627216,100,587.145983,0.63,4.0,43.63,0.07,93.0,7.0,23.0,57.0,1.0,12.0,278.44,8.68,14.56,0.37,0.41
63.392666,100,587.568049,0.79,2.0,63.39,0.02,98.0,2.0,94.0,0.0,2.0,2.0,457.61,2.23,35.84,0.21,0.46
39.392563,100,587.9779,0.55,2.0,39.39,0.05,95.0,5.0,77.0,13.0,1.0,4.0,528.7,5.42,24.1,0.45,0.39
45.49744,100,588.466625,0.65,4.0,45.5,0.1,90.0,10.0,20.0,56.0,2.0,12.0,309.05,8.95,11.63,0.35,0.38
36.829533,100,588.950398,0.38,2.0,36.83,0.03,97.0,3.0,70.0,19.0,0.0,8.0,490.76,7.47,17.59,0.62,0.46
61.45087,100,589.452013,0.6,2.0,61.45,0.01,99.0,1.0,98.0,1.0,0.0,0.0,272.83,1.96,32.19,0.4,0.45
34.9112,100,589.937556,0.37,4.0,34.91,0.0,100.0,0.0,93.0,4.0,0.0,3.0,401.15,12.8,14.09,0.63,0.46
52.98565,100,590.496984,0.66,4.0,52.99,0.09,91.0,9.0,32.0,44.0,1.0,14.0,291.34,4.65,18.3,0.34,0.45
24.431883,100,591.057711,0.44,4.0,24.43,0.09,91.0,9.0,43.0,32.0,2.0,14.0,522.19,11.72,7.35,0.56,0.53
34.340485,100,591.591762,0.44,2.0,34.34,0.03,97.0,3.0,82.0,12.0,0.0,3.0,526.15,10.74,12.9,0.56,0.53
42.98651,100,592.025876,0.44,2.0,42.99,0.02,98.0,2.0,86.0,6.0,2.0,4.0,428.46,13.09,12.89,0.56,0.5
59.419655,100,592.599192,0.77,3.0,59.42,0.04,96.0,4.0,51.0,36.0,0.0,9.0,365.21,4.79,20.76,0.23,0.4
39.123833,100,593.275186,0.51,4.0,39.12,0.04,96.0,4.0,80.0,11.0,0.0,5.0,397.18,11.53,15.72,0.49,0.53
28.8651,100,593.787772,0.35,0.0,28.87,0.04,96.0,4.0,81.0,14.0,0.0,1.0,528.22,15.39,9.19,0.65,0.63
21.524057,100,594.208244,0.3,0.0,21.52,0.04,96.0,4.0,83.0,13.0,0.0,0.0,565.6,15.39,9.96,0.7,0.47
36.125847,100,594.627159,0.62,6.0,36.13,0.11,89.0,11.0,33.0,38.0,1.0,17.0,320.54,5.96,12.64,0.38,0.39
26.21918,100,595.027887,0.28,2.0,26.22,0.02,98.0,2.0,94.0,3.0,0.0,1.0,555.44,15.17,8.28,0.72,0.39
49.482197,100,596.057947,-1.0,6.0,49.48,0.07,93.0,7.0,56.0,25.0,1.0,11.0,273.63,4.75,18.89,0.29,0.36
34.4359,100,596.450881,0.54,1.0,34.44,0.08,92.0,8.0,72.0,11.0,1.0,8.0,579.86,14.96,9.75,0.46,0.97
42.171673,100,596.850337,0.43,1.0,42.17,0.03,97.0,3.0,92.0,3.0,0.0,2.0,442.11,6.52,20.9,0.57,0.36
44.177486,100,597.541554,0.67,1.0,44.18,0.03,97.0,3.0,82.0,12.0,0.0,3.0,546.55,7.16,24.49,0.33,0.37
32.98539,100,598.338381,0.38,3.0,32.99,0.02,98.0,2.0,93.0,3.0,1.0,1.0,435.35,14.23,13.09,0.62,0.65
54.10777,100,599.165793,0.76,1.0,54.11,0.03,97.0,3.0,76.0,15.0,1.0,5.0,502.74,4.87,21.76,0.24,0.74
59.174805,100,600.173801,0.62,2.0,59.17,0.01,99.0,1.0,97.0,0.0,1.0,1.0,315.6,7.84,21.11,0.38,0.78
63.184418,100,601.172859,-1.0,6.0,63.18,0.06,94.0,6.0,56.0,27.0,0.0,11.0,427.07,5.19,24.87,0.22,0.95
29.24816,100,601.984932,0.36,6.0,29.25,0.02,98.0,2.0,73.0,17.0,1.0,7.0,596.7,14.07,10.64,0.64,0.96
34.066395,100,602.640014,0.62,1.0,34.07,0.14,86.0,14.0,12.0,57.0,1.0,16.0,232.94,4.49,14.69,0.38,0.76
38.37956,100,603.165429,0.48,0.0,38.38,0.03,97.0,3.0,84.0,10.0,0.0,3.0,511.74,15.14,9.21,0.52,0.59
27.26053,100,603.678338,0.29,1.0,27.26,0.0,100.0,0.0,93.0,4.0,0.0,3.0,552.14,15.35,9.42,0.71,0.49
43.128296,100,604.263701,0.64,4.0,43.13,0.05,95.0,5.0,51.0,32.0,0.0,12.0,445.42,8.94,14.3,0.36,0.48
46.923584,100,604.817209,0.53,4.0,46.92,0.03,97.0,3.0,62.0,22.0,0.0,13.0,436.42,8.49,12.97,0.47,0.53
49.669926,100,605.383041,0.56,2.0,49.67,0.0,100.0,0.0,79.0,12.0,0.0,9.0,522.52,11.3,11.73,0.44,0.51
60.63474,100,606.144939,0.78,4.0,60.63,0.08,92.0,8.0,23.0,45.0,1.0,23.0,465.71,2.45,21.01,0.22,0.53
55.672443,100,606.814196,0.61,0.0,55.67,0.11,89.0,11.0,51.0,28.0,1.0,9.0,567.24,2.8,29.46,0.39,0.72
25.272644,100,607.310452,0.33,1.0,25.27,0.02,98.0,2.0,83.0,9.0,2.0,4.0,546.08,15.43,8.68,0.67,0.62
52.682476,100,607.802575,0.71,4.0,52.68,0.11,89.0,11.0,18.0,51.0,0.0,20.0,283.45,11.44,7.62,0.29,0.47
62.954094,100,608.257707,-1.0,6.0,62.95,0.07,93.0,7.0,53.0,31.0,1.0,8.0,325.82,5.63,18.71,0.14,0.46
45.588223,100,608.85761,0.43,3.0,45.59,0.01,99.0,1.0,98.0,1.0,0.0,0.0,625.09,8.0,17.89,0.57,0.42
41.288376,100,609.515514,0.64,4.0,41.29,0.09,91.0,9.0,55.0,23.0,0.0,13.0,575.0,13.74,9.51,0.36,0.57
38.735573,100,610.62663,0.7,0.0,38.74,0.12,88.0,12.0,10.0,58.0,0.0,20.0,548.32,12.47,7.47,0.3,0.61
48.975082,100,611.602347,0.65,4.0,48.98,0.09,91.0,9.0,51.0,31.0,1.0,8.0,325.47,7.25,15.64,0.35,1.06
32.07385,100,612.724674,0.51,4.0,32.07,0.12,88.0,12.0,7.0,62.0,0.0,19.0,477.88,11.37,8.33,0.49,0.89
29.492516,100,613.714026,0.31,1.0,29.49,0.03,97.0,3.0,87.0,5.0,2.0,3.0,545.51,7.37,17.13,0.69,1.05
38.68155,100,614.822986,0.59,4.0,38.68,0.05,95.0,5.0,48.0,31.0,2.0,14.0,511.15,11.79,9.23,0.41,0.93
59.9417,100,615.671636,0.84,4.0,59.94,0.12,88.0,12.0,40.0,36.0,0.0,12.0,297.75,3.58,23.4,0.16,1.04
48.636307,100,616.926979,0.64,4.0,48.64,0.1,90.0,10.0,16.0,52.0,1.0,21.0,390.38,12.44,8.6,0.36,0.77
23.611814,100,618.278686,0.56,6.0,23.61,0.18,82.0,18.0,3.0,62.0,0.0,17.0,508.9,11.2,5.39,0.44,1.19
53.071,100,619.063441,0.58,3.0,53.07,0.01,99.0,1.0,83.0,7.0,1.0,8.0,587.11,4.76,27.22,0.42,1.29
22.952868,100,619.756549,0.35,0.0,22.95,0.05,95.0,5.0,89.0,4.0,0.0,2.0,504.81,8.08,17.39,0.65,0.74
26.358162,100,620.57349,0.43,4.0,26.36,0.09,91.0,9.0,40.0,39.0,1.0,11.0,466.06,14.15,6.65,0.57,0.64
45.290325,100,621.088439,0.82,1.0,45.29,0.16,84.0,16.0,26.0,37.0,2.0,19.0,396.36,3.34,14.25,0.18,0.76
55.226845,100,621.69892,0.8,4.0,55.23,0.04,96.0,4.0,68.0,20.0,1.0,7.0,326.21,9.14,14.36,0.2,0.47
38.953144,100,622.4026,0.63,6.0,38.95,0.1,90.0,10.0,17.0,42.0,0.0,31.0,379.77,8.27,11.26,0.37,0.57
34.238655,100,623.188099,0.54,4.0,34.24,0.08,92.0,8.0,27.0,45.0,0.0,20.0,450.68,6.7,11.4,0.46,0.66
30.43971,100,623.896142,0.38,1.0,30.44,0.06,94.0,6.0,72.0,11.0,1.0,10.0,522.4,13.83,9.24,0.62,0.73
31.076525,100,625.110402,0.77,3.0,31.08,0.21,79.0,21.0,21.0,40.0,2.0,16.0,398.26,4.56,14.32,0.23,0.66
49.78586,100,626.240345,0.46,2.0,49.79,0.0,100.0,0.0,99.0,1.0,0.0,0.0,285.9,3.21,34.09,0.54,1.15
42.4142,100,627.531242,0.7,1.0,42.41,0.04,96.0,4.0,83.0,8.0,0.0,5.0,553.65,9.13,22.75,0.3,1.07
26.37914,100,628.574925,0.28,3.0,26.38,0.01,99.0,1.0,99.0,0.0,0.0,0.0,675.54,8.0,18.45,0.72,1.22
39.298656,100,629.876989,0.49,2.0,39.3,0.02,98.0,2.0,82.0,13.0,1.0,2.0,510.19,12.45,13.19,0.51,0.99
65.83105,100,631.287639,0.91,2.0,65.83,0.05,95.0,5.0,59.0,25.0,1.0,10.0,405.12,9.42,15.85,0.09,1.24
39.328987,100,632.161112,0.33,3.0,39.33,0.02,98.0,2.0,89.0,8.0,0.0,1.0,491.6,15.61,10.06,0.67,1.33
54.508717,100,632.666503,0.68,2.0,54.51,0.03,97.0,3.0,76.0,19.0,0.0,2.0,451.1,15.63,8.78,0.32,0.81
41.626873,100,633.083731,0.47,3.0,41.63,0.02,98.0,2.0,67.0,20.0,0.0,11.0,461.09,13.34,11.04,0.53,0.47
31.521364,100,633.68688,0.41,4.0,31.52,0.02,98.0,2.0,74.0,23.0,0.0,1.0,502.16,15.33,10.14,0.59,0.39
49.73831,100,634.62376,-1.0,7.0,49.74,0.07,93.0,7.0,71.0,14.0,1.0,7.0,505.48,4.2,32.28,0.42,0.56
48.80427,100,635.400687,0.58,2.0,48.8,0.02,98.0,2.0,97.0,0.0,0.0,1.0,587.25,3.53,34.81,0.42,0.85
41.665874,100,635.901274,0.63,2.0,41.67,0.06,94.0,6.0,75.0,15.0,0.0,4.0,504.61,5.51,26.99,0.37,0.73
22.48616,100,636.299616,-1.0,4.0,22.49,0.06,94.0,6.0,70.0,16.0,0.0,8.0,563.6,14.98,8.08,0.65,0.45
58.153946,100,637.093226,0.57,0.0,58.15,0.06,94.0,6.0,62.0,18.0,1.0,13.0,556.11,7.05,12.99,0.43,0.36
43.333313,100,637.848513,0.57,4.0,43.33,0.01,99.0,1.0,89.0,9.0,0.0,1.0,470.81,3.94,35.64,0.43,0.74
55.14051,100,638.894495,0.69,6.0,55.14,0.07,93.0,7.0,46.0,32.0,0.0,15.0,408.79,8.34,15.4,0.31,0.7
74.17794,100,639.655923,0.85,0.0,74.18,0.02,98.0,2.0,82.0,13.0,0.0,3.0,292.42,4.0,29.73,0.15,0.99
40.21636,100,640.327233,0.65,4.0,40.22,0.1,90.0,10.0,56.0,26.0,1.0,7.0,467.61,9.73,17.35,0.35,0.71
58.10962,100,641.027261,0.92,3.0,58.11,0.09,91.0,9.0,47.0,30.0,2.0,12.0,437.04,7.95,19.78,0.08,0.63
51.202213,100,641.79776,0.67,6.0,51.2,0.05,95.0,5.0,48.0,37.0,1.0,9.0,279.0,1.54,23.38,0.33,0.65
45.2811,100,642.634926,0.48,3.0,45.28,0.01,99.0,1.0,98.0,1.0,0.0,0.0,532.21,15.92,9.89,0.52,0.73
65.4106,100,644.085536,0.85,6.0,65.41,0.07,93.0,7.0,30.0,43.0,2.0,18.0,238.34,1.14,17.72,0.15,0.8
35.995056,100,645.334668,0.39,0.0,36.0,0.03,97.0,3.0,76.0,15.0,0.0,6.0,549.31,14.28,9.31,0.61,1.38
36.467087,100,646.484031,0.34,2.0,36.47,0.0,100.0,0.0,97.0,0.0,1.0,2.0,488.52,14.41,10.41,0.66,1.18
36.98963,100,647.843026,0.46,0.0,36.99,0.02,98.0,2.0,97.0,0.0,1.0,0.0,263.81,6.48,26.16,0.54,1.08
49.721424,100,648.973015,0.44,2.0,49.72,0.01,99.0,1.0,91.0,3.0,0.0,5.0,481.53,13.85,10.27,0.56,1.28
49.6216,100,649.407906,0.62,4.0,49.62,0.12,88.0,12.0,54.0,23.0,0.0,11.0,503.37,6.42,22.74,0.38,1.06
58.049324,100,649.826236,0.55,1.0,58.05,0.0,100.0,0.0,94.0,3.0,0.0,3.0,457.06,7.14,20.83,0.45,0.41
35.942173,100,650.236342,0.38,2.0,35.94,0.02,98.0,2.0,90.0,2.0,1.0,5.0,516.82,7.51,19.09,0.62,0.39
50.430653,100,650.711029,0.71,1.0,50.43,0.09,91.0,9.0,40.0,34.0,0.0,17.0,229.33,2.09,21.59,0.29,0.38
63.10312,100,651.166298,0.84,4.0,63.1,0.03,97.0,3.0,69.0,17.0,0.0,11.0,336.71,6.89,16.36,0.16,0.45
16.143269,100,651.609572,0.5,0.0,16.14,0.15,85.0,15.0,42.0,31.0,0.0,12.0,436.58,11.13,10.51,0.5,0.42
58.19022,100,652.075898,0.63,0.0,58.19,0.02,98.0,2.0,92.0,4.0,0.0,2.0,307.49,11.37,17.69,0.37,0.41
25.72568,100,652.532238,0.34,3.0,25.73,0.01,99.0,1.0,96.0,1.0,0.0,2.0,470.02,3.91,32.48,0.66,0.43
25.884628,100,653.044872,0.38,1.0,25.88,0.07,93.0,7.0,71.0,12.0,1.0,9.0,581.54,14.2,9.75,0.62,0.43
59.34969,100,653.492672,0.59,1.0,59.35,0.0,100.0,0.0,96.0,3.0,1.0,0.0,611.32,3.32,29.86,0.41,0.48
43.501644,100,653.89266,0.53,3.0,43.5,0.01,99.0,1.0,99.0,0.0,0.0,0.0,590.73,5.45,27.07,0.47,0.42
59.812542,100,654.65573,0.61,1.0,59.81,0.01,99.0,1.0,95.0,2.0,2.0,0.0,425.97,4.78,21.82,0.39,0.37
30.546082,100,655.299494,0.38,0.0,30.55,0.01,99.0,1.0,95.0,2.0,2.0,0.0,504.94,13.39,13.41,0.62,0.73
39.349384,100,655.998437,0.54,4.0,39.35,0.06,94.0,6.0,51.0,32.0,1.0,10.0,401.13,11.46,11.73,0.46,0.59
37.21473,100,656.698339,0.64,3.0,37.21,0.09,91.0,9.0,54.0,23.0,0.0,14.0,443.65,5.5,21.69,0.36,0.65
31.927338,100,657.781135,0.32,2.0,31.93,0.01,99.0,1.0,84.0,10.0,1.0,4.0,519.33,15.39,9.18,0.68,0.66
47.77962,100,658.890133,0.56,2.0,47.78,0.02,98.0,2.0,83.0,11.0,0.0,4.0,467.7,3.97,32.35,0.44,1.03
33.239277,100,659.893018,0.41,3.0,33.24,0.0,100.0,0.0,94.0,3.0,0.0,3.0,447.88,14.72,10.08,0.59,1.03
33.125797,100,660.93569,-1.0,7.0,33.13,0.02,98.0,2.0,91.0,5.0,0.0,2.0,518.56,12.53,12.97,0.59,0.94
38.920746,100,661.968165,0.54,1.0,38.92,0.02,98.0,2.0,90.0,6.0,0.0,2.0,406.75,6.22,23.16,0.46,0.98
46.389153,100,663.105742,0.48,1.0,46.39,0.03,97.0,3.0,78.0,15.0,0.0,4.0,187.39,15.13,10.74,0.52,0.97
52.035965,100,664.077573,0.63,4.0,52.04,0.05,95.0,5.0,74.0,13.0,1.0,7.0,387.31,2.78,33.73,0.37,1.06
46.13849,100,665.096153,0.79,1.0,46.14,0.11,89.0,11.0,33.0,45.0,0.0,11.0,441.8,3.65,18.03,0.21,0.9
45.86554,100,666.04828,0.54,1.0,45.87,0.02,98.0,2.0,94.0,3.0,0.0,1.0,483.37,14.73,10.46,0.46,0.95
37.31343,100,667.067497,0.41,2.0,37.31,0.0,100.0,0.0,94.0,2.0,1.0,3.0,521.7,12.14,13.47,0.59,0.88
69.86257,100,667.930949,0.67,1.0,69.86,0.0,100.0,0.0,92.0,3.0,2.0,3.0,454.94,11.67,15.66,0.33,0.96
45.876656,100,669.075076,0.57,1.0,45.88,0.06,94.0,6.0,52.0,30.0,0.0,12.0,332.76,9.09,13.4,0.43,0.77
37.736584,100,669.950984,0.43,0.0,37.74,0.02,98.0,2.0,94.0,2.0,0.0,2.0,638.44,1.66,32.31,0.57,1.09
30.08798,100,670.51759,0.28,3.0,30.09,0.0,100.0,0.0,99.0,0.0,0.0,1.0,648.69,7.84,16.53,0.72,0.82
33.85362,100,670.999997,0.39,0.0,33.85,0.04,96.0,4.0,82.0,9.0,1.0,4.0,495.45,7.26,19.26,0.61,0.53
39.47971,100,671.455501,0.73,4.0,39.48,0.16,84.0,16.0,32.0,28.0,1.0,23.0,373.24,8.32,15.0,0.27,0.43
34.688984,100,672.056342,0.36,0.0,34.69,0.02,98.0,2.0,92.0,2.0,1.0,3.0,560.78,3.9,34.75,0.64,0.43
30.957394,100,672.853404,0.29,2.0,30.96,0.0,100.0,0.0,99.0,0.0,0.0,1.0,526.93,3.9,39.69,0.71,0.57
28.877842,100,673.288559,0.34,2.0,28.88,0.05,95.0,5.0,91.0,2.0,0.0,2.0,570.48,13.53,12.96,0.66,0.75
44.279015,100,673.75082,0.47,2.0,44.28,0.05,95.0,5.0,72.0,14.0,1.0,8.0,578.02,12.62,12.81,0.53,0.39
49.200207,100,674.218062,0.67,1.0,49.2,0.09,91.0,9.0,34.0,39.0,1.0,17.0,450.71,13.27,7.78,0.33,0.43
45.467293,100,674.681238,0.53,0.0,45.47,0.01,99.0,1.0,89.0,8.0,2.0,0.0,497.85,12.89,10.74,0.47,0.44
68.27978,100,675.092827,0.69,2.0,68.28,0.01,99.0,1.0,97.0,1.0,0.0,1.0,543.45,2.6,28.69,0.31,0.43
54.02986,100,675.561142,0.73,3.0,54.03,0.08,92.0,8.0,54.0,22.0,1.0,15.0,356.84,2.4,28.18,0.27,0.38
74.771866,100,676.191835,0.81,4.0,74.77,0.07,93.0,7.0,48.0,34.0,0.0,11.0,379.63,6.92,17.29,0.19,0.44
44.28854,100,676.878518,0.76,4.0,44.29,0.1,90.0,10.0,37.0,40.0,0.0,13.0,487.2,9.07,15.6,0.24,0.59
54.337223,100,677.74229,0.63,3.0,54.34,0.04,96.0,4.0,68.0,23.0,0.0,5.0,291.66,5.88,18.08,0.37,0.64
29.49937,100,678.196199,0.34,3.0,29.5,0.01,99.0,1.0,90.0,5.0,0.0,4.0,498.67,15.14,9.68,0.66,0.83
48.181126,100,678.684037,0.7,6.0,48.18,0.11,89.0,11.0,8.0,49.0,0.0,32.0,368.6,8.69,9.32,0.3,0.41
56.46753,100,679.402931,0.55,1.0,56.47,0.02,98.0,2.0,66.0,18.0,0.0,14.0,622.53,13.72,7.82,0.45,0.46
43.27211,100,680.642886,0.5,4.0,43.27,0.02,98.0,2.0,97.0,1.0,0.0,0.0,507.83,16.0,10.33,0.5,0.68
46.990578,100,681.761755,0.55,0.0,46.99,0.05,95.0,5.0,68.0,17.0,0.0,10.0,513.52,6.9,14.99,0.45,1.18
49.521442,100,682.794963,0.53,1.0,49.52,0.01,99.0,1.0,92.0,3.0,0.0,4.0,422.93,9.04,22.54,0.47,1.05
28.872864,100,683.735776,0.36,2.0,28.87,0.0,100.0,0.0,87.0,5.0,1.0,7.0,522.19,14.57,10.06,0.64,0.96
30.038984,100,684.762379,0.55,3.0,30.04,0.13,87.0,13.0,24.0,42.0,2.0,19.0,420.73,4.99,13.48,0.45,0.88
28.028572,100,685.401747,0.33,1.0,28.03,0.05,95.0,5.0,86.0,4.0,1.0,4.0,550.87,14.89,9.42,0.67,0.97
56.084194,100,685.844125,0.8,0.0,56.08,0.12,88.0,12.0,53.0,25.0,0.0,10.0,423.98,2.42,28.24,0.2,0.59
28.085674,100,686.242948,0.32,0.0,28.09,0.02,98.0,2.0,88.0,3.0,2.0,5.0,496.03,14.89,10.24,0.68,0.4
33.568157,100,687.114878,0.56,4.0,33.57,0.11,89.0,11.0,17.0,50.0,0.0,22.0,444.11,6.2,13.39,0.44,0.36
45.699406,100,687.920938,-1.0,6.0,45.7,0.12,88.0,12.0,20.0,55.0,1.0,12.0,419.65,10.0,15.51,0.27,0.82
51.64996,100,688.618922,0.55,2.0,51.65,0.02,98.0,2.0,95.0,2.0,1.0,0.0,383.28,9.95,16.8,0.45,0.74
46.014805,100,689.3495,-1.0,4.0,46.01,0.06,94.0,6.0,50.0,26.0,2.0,16.0,474.99,5.26,20.12,0.36,0.65
37.74015,100,690.004718,0.65,2.0,37.74,0.12,88.0,12.0,46.0,28.0,1.0,13.0,440.98,8.86,13.26,0.35,0.65
26.012403,100,690.741639,0.35,0.0,26.01,0.03,97.0,3.0,95.0,2.0,0.0,0.0,509.82,13.86,14.21,0.65,0.6
57.455273,100,691.211464,0.63,0.0,57.46,0.04,96.0,4.0,73.0,15.0,0.0,8.0,443.35,3.52,31.6,0.37,0.7
61.400513,100,692.044691,0.74,0.0,61.4,0.09,91.0,9.0,31.0,40.0,2.0,18.0,375.92,1.61,18.39,0.26,0.43
65.85797,100,692.835926,0.66,1.0,65.86,0.03,97.0,3.0,80.0,9.0,1.0,7.0,588.74,7.87,19.35,0.34,0.79
29.865078,100,693.259053,0.29,5.0,29.87,0.01,99.0,1.0,93.0,3.0,1.0,2.0,652.4,15.53,8.87,0.71,0.74
54.1075,100,693.866571,0.83,0.0,54.11,0.15,85.0,15.0,32.0,34.0,1.0,18.0,394.56,6.68,10.79,0.17,0.39
62.94922,100,695.082677,0.63,3.0,62.95,0.05,95.0,5.0,62.0,18.0,3.0,12.0,440.34,2.13,29.73,0.37,0.56
38.180237,100,696.126247,0.39,6.0,38.18,0.0,100.0,0.0,96.0,1.0,0.0,3.0,460.11,4.26,35.6,0.61,1.15
40.641697,100,697.120487,0.56,1.0,40.64,0.04,96.0,4.0,80.0,9.0,2.0,5.0,522.69,11.22,17.2,0.44,0.98
34.405582,100,698.219764,0.34,2.0,34.41,0.01,99.0,1.0,95.0,1.0,1.0,2.0,513.01,13.52,14.7,0.66,0.93
27.125463,100,699.159729,-1.0,6.0,27.13,0.07,93.0,7.0,48.0,31.0,0.0,14.0,363.42,13.89,8.13,0.49,1.05
59.164352,100,700.020715,0.61,0.0,59.16,0.03,97.0,3.0,90.0,5.0,0.0,2.0,332.38,7.56,18.55,0.39,0.89
30.46286,100,701.05094,0.37,6.0,30.46,0.03,97.0,3.0,77.0,14.0,0.0,6.0,542.81,15.01,8.39,0.63,0.8
41.566452,100,702.169753,0.55,3.0,41.57,0.1,90.0,10.0,32.0,41.0,0.0,17.0,259.41,11.72,7.54,0.45,0.96
47.886642,100,703.345191,0.73,3.0,47.89,0.09,91.0,9.0,40.0,38.0,0.0,13.0,462.97,7.51,15.82,0.27,1.05
61.782375,100,704.416494,0.86,4.0,61.78,0.02,98.0,2.0,78.0,17.0,0.0,3.0,476.36,10.9,15.17,0.14,1.09
53.90662,100,705.58416,0.8,0.0,53.91,0.06,94.0,6.0,45.0,37.0,1.0,11.0,480.89,14.6,8.76,0.2,1.0
61.34769,100,706.407567,0.67,0.0,61.35,0.01,99.0,1.0,92.0,4.0,1.0,2.0,538.06,4.68,26.54,0.33,1.09
36.915592,100,707.172742,0.56,4.0,36.92,0.1,90.0,10.0,63.0,23.0,1.0,3.0,418.38,1.78,31.11,0.44,0.76
67.76434,100,708.230857,0.7,3.0,67.76,0.03,97.0,3.0,78.0,11.0,0.0,8.0,505.46,14.76,8.38,0.3,0.71
55.53981,100,709.332894,0.45,0.0,55.54,0.0,100.0,0.0,88.0,8.0,0.0,4.0,576.27,8.52,18.58,0.55,0.99
